excel_row,x_m,y_m,radius_m,nearest_excel_row,nearest_distance_m
1423,-293.644,99.865,310.16095331456535,1545,14.413121868630693
1424,-298.66,83.681,310.16174064671486,1546,13.809264317841118
1425,-302.784,67.246,310.1615307738856,1547,13.512035301907712
1426,-306.004,50.611,310.161121575545,1548,13.543739291643169
1427,-308.312,33.825,310.1619254018778,1315,13.655945701415186
1428,-309.699,16.938,310.1618391179031,1316,13.52859819050004
1429,-310.161,0.0,310.161,1317,13.485000000000014
1430,-309.699,-16.938,310.1618391179031,1318,13.52859819050004
1431,-308.312,-33.825,310.1619254018778,1319,13.655945701415186
1432,-306.004,-50.611,310.161121575545,1555,13.543739291643169
1433,-302.784,-67.246,310.1615307738856,1556,13.512035301907712
1434,-298.66,-83.681,310.16174064671486,1557,13.809264317841118
1435,-293.644,-99.865,310.16095331456535,1558,14.413121868630693
1436,-287.753,-115.752,310.1617554003072,1559,15.287086478462792
1437,-281.002,-131.293,310.1612094588877,1561,14.712265427186923
1438,-273.413,-146.443,310.16160435811526,1562,14.000950324888645
1439,-265.008,-161.155,310.1615290280211,1563,13.586282788165418
1440,-255.812,-175.386,310.1612940713267,1564,13.493295260980561
1441,-245.853,-189.094,310.16163277394577,1565,13.72901547817612
1442,-235.159,-202.238,310.16119023017694,1329,13.978880784955575
1443,-223.764,-214.778,310.16111455177617,1330,13.734900654900985
1444,-211.702,-226.677,310.1615694005303,1331,13.572464367239995
1445,-199.007,-237.9,310.16156442892793,1332,13.493218222499793
1446,-185.719,-248.412,310.16135914230193,1333,13.49887465680009
1447,-171.876,-258.184,310.16179202474314,1572,13.485443448400193
1448,-157.52,-267.184,310.16099086764603,1573,13.660788300826544
1449,-142.694,-275.388,310.16145501980094,1336,14.01991226791378
1450,-127.443,-282.769,310.1612896703907,1337,14.351683943008211
1451,-111.811,-289.307,310.16163523234144,1338,14.75433810782445
1452,-95.845,-294.981,310.16133605915485,1578,14.23559879316638
1453,-79.593,-299.775,310.1614035852946,1579,13.704898759202877
1454,-63.104,-303.674,310.1612694905668,1580,13.489572009519103
1455,-46.427,-306.667,310.1614341242315,1581,13.603084098835861
1456,-29.611,-308.745,310.1617099933517,1582,14.036946427197055
1457,-12.706,-309.901,310.1613648361124,1343,14.45954580891118
1458,4.236,-310.133,310.1619276845564,1344,14.10796034159438
1459,21.166,-309.438,310.1610475220897,1345,13.829994649312063
1460,38.033,-307.821,310.1616951365852,1346,13.632464267328936
1461,54.786,-305.285,310.16195289074386,1588,13.504459448641365
1462,71.375,-301.837,310.1611922758874,1348,13.486171176431077
1463,87.752,-297.489,310.16143961653256,1349,13.540645184037531
1464,103.867,-292.253,310.16152194945136,1350,13.68080279077218
1465,119.671,-286.145,310.161424529228,1351,13.90146467103374
1466,135.119,-279.183,310.16171854373,1352,14.200451049174449
1467,150.163,-271.387,310.16097487917466,1595,13.869249475007665
1468,164.76,-262.782,310.16163064441093,1596,13.531613059794486
1469,178.864,-253.393,310.16180123445247,1597,13.521294390700922
1470,192.435,-243.247,310.16178396765775,1598,13.838214660858515
1471,205.431,-232.375,310.16130704199713,1599,14.460389621306888
1472,217.814,-220.81,310.1612398350252,1357,15.080634602031816
1473,229.548,-208.586,310.1618991752533,1358,14.632585280803927
1474,240.596,-195.739,310.1615568328867,1603,13.966720910793631
1475,250.926,-182.308,310.1613521056419,1604,13.570715603828729
1476,260.507,-168.333,310.16108063069424,1605,13.498342750130465
1477,269.311,-153.856,310.16138292347097,1362,13.555893478483819
1478,277.311,-138.92,310.1615016745308,1363,13.488382593921306
1479,284.484,-123.569,310.16196416872265,1364,13.507660234104174
1480,290.807,-107.849,310.16143868959597,1365,13.610912129611325
1481,296.263,-91.807,310.1617165576693,1366,13.79664673027468
1482,300.834,-75.492,310.1614702376812,1612,13.621289402989705
1483,304.508,-58.951,310.1618004606628,1613,13.486642354567003
1484,307.273,-42.234,310.1619049544931,1614,13.681573959161273
1485,309.12,-25.391,310.1610505543854,1615,14.193843207531907
1486,310.046,-8.472,310.16172700705675,1616,14.987944021779626
1487,323.275,15.517,323.64718894808897,1372,14.987944021779626
1488,322.159,30.999,323.6469670520643,1373,14.193843207531907
1489,320.302,46.409,323.6466692011522,1374,13.681573959161273
1490,317.709,61.712,323.64699847982524,1375,13.486642354567003
1491,314.385,76.874,323.64724639798806,1376,13.621289402989705
1492,310.337,91.859,323.6466119859746,1377,14.074096063335661
1493,305.576,106.632,323.6465281754155,1378,14.819056987541419
1494,300.112,121.16,323.6463473361008,1625,14.792825997759838
1495,293.958,135.41,323.6466806009294,1626,14.693529460275995
1496,287.128,149.348,323.6468963052172,1380,14.321894881613979
1497,279.637,162.942,323.6463303252487,1381,13.754332844598487
1498,271.503,176.162,323.6463027025027,1382,13.498342750130465
1499,262.745,188.977,323.64678517482605,1383,13.570715603828729
1500,253.383,201.357,323.64731752016735,1384,13.966720910793631
1501,243.437,213.274,323.64698676953566,1632,14.17219845330992
1502,232.932,224.7,323.6470401903901,1633,14.098868323379723
1503,221.891,235.609,323.64674687380995,1634,14.029670416656275
1504,210.339,245.977,323.64668923071036,1635,13.96383700850164
1505,198.304,255.779,323.6469886419461,1388,13.838214660858515
1506,185.813,264.992,323.6467689209951,1389,13.521294390700922
1507,172.894,273.596,323.64657645647975,1390,13.531613059794486
1508,159.578,281.571,323.64697762376835,1639,13.741156428772614
1509,145.894,288.898,323.64658756118536,1640,13.696686935167936
1510,131.875,295.561,323.6469069000969,1641,13.654831416022722
1511,117.553,301.544,323.6471716931881,1642,13.618518458334602
1512,102.96,306.833,323.6468005233483,1643,13.586537932821557
1513,88.131,311.416,323.64640924471877,1644,13.559680121595802
1514,73.099,315.284,323.6471295361663,1645,13.534779274151472
1515,57.898,318.426,323.64686910273053,1397,13.504459448641365
1516,42.565,320.836,323.647212441263,1647,13.501445293004757
1517,27.134,322.507,323.6464413600125,1648,13.492304843873054
1518,11.64,323.437,323.64638507018736,1649,13.486802030132985
1519,-3.881,323.623,323.64627031683835,1650,13.485860447149859
1520,-19.392,323.065,323.6464798031951,1651,13.488662090807976
1521,-34.859,321.764,323.6467543124757,1652,13.497107541988397
1522,-50.246,319.723,323.6471183944019,1653,13.508517313162052
1523,-65.517,316.946,323.6467892703402,1404,13.489572009519103
1524,-80.638,313.44,323.6465983816298,1655,13.54720842092571
1525,-95.573,309.214,323.647178459816,1656,13.571675393996108
1526,-110.288,304.276,323.64691736520524,1657,13.602452903796408
1527,-124.75,298.638,323.6467480819172,1658,13.636583736405582
1528,-138.925,292.313,323.646482437242,1659,13.675756834632583
1529,-152.78,285.317,323.64721362774003,1660,13.71755925811877
1530,-166.284,277.663,323.6465822853688,1410,13.660788300826544
1531,-179.405,269.372,323.6470738458792,1411,13.485443448400193
1532,-192.114,260.46,323.64672189904843,1412,13.640026722847704
1533,-204.38,250.95,323.64654625068994,1664,13.932468266606625
1534,-216.177,240.862,323.64640948572253,1665,13.99622566980113
1535,-227.477,230.221,323.64717574853023,1666,14.063111604477864
1536,-238.253,219.05,323.64702147401266,1667,14.135670518231525
1537,-248.481,207.375,323.6467178668741,1668,14.210762998516325
1538,-258.138,195.223,323.6467932376281,1417,13.72901547817612
1539,-267.201,182.622,323.6466735268571,1418,13.493295260980561
1540,-275.65,169.601,323.6470634827388,1419,13.586282788165418
1541,-283.464,156.19,323.64665206981516,1420,14.000950324888645
1542,-290.627,142.42,323.64719916755035,1673,14.644702967284756
1543,-297.121,128.322,323.6470675365374,1674,14.742222898871129
1544,-302.931,113.929,323.64642405254534,1675,14.84350450533837
1545,-308.045,99.274,323.64648785519057,1423,14.413121868630693
1546,-312.451,84.391,323.6471354453798,1424,13.809264317841118
1547,-316.137,69.313,323.6462493803999,1425,13.512035301907712
1548,-319.097,54.076,323.64658067867794,1426,13.543739291643169
1549,-321.323,38.715,323.64690876632824,1427,13.899576288506033
1550,-322.81,23.265,323.6472714623128,1428,14.557790010849853
1551,-323.554,7.761,323.6470670916083,1429,15.479197976639464
1552,-323.554,-7.761,323.6470670916083,1429,15.479197976639464
1553,-322.81,-23.265,323.6472714623128,1430,14.557790010849853
1554,-321.323,-38.715,323.64690876632824,1431,13.899576288506033
1555,-319.097,-54.076,323.64658067867794,1432,13.543739291643169
1556,-316.137,-69.313,323.6462493803999,1433,13.512035301907712
1557,-312.451,-84.391,323.6471354453798,1434,13.809264317841118
1558,-308.045,-99.274,323.64648785519057,1435,14.413121868630693
1559,-302.931,-113.929,323.64642405254534,1689,14.84350450533837
1560,-297.121,-128.322,323.6470675365374,1690,14.742222898871129
1561,-290.627,-142.42,323.64719916755035,1691,14.644702967284756
1562,-283.464,-156.19,323.64665206981516,1438,14.000950324888645
1563,-275.65,-169.601,323.6470634827388,1439,13.586282788165418
1564,-267.201,-182.622,323.6466735268571,1440,13.493295260980561
1565,-258.138,-195.223,323.6467932376281,1441,13.72901547817612
1566,-248.481,-207.375,323.6467178668741,1696,14.210762998516325
1567,-238.253,-219.05,323.64702147401266,1697,14.135670518231525
1568,-227.477,-230.221,323.64717574853023,1698,14.063111604477864
1569,-216.177,-240.862,323.64640948572253,1699,13.99622566980113
1570,-204.38,-250.95,323.64654625068994,1700,13.932468266606625
1571,-192.114,-260.46,323.64672189904843,1446,13.640026722847704
1572,-179.405,-269.372,323.6470738458792,1447,13.485443448400193
1573,-166.284,-277.663,323.6465822853688,1448,13.660788300826544
1574,-152.78,-285.317,323.64721362774003,1704,13.71755925811877
1575,-138.925,-292.313,323.646482437242,1705,13.675756834632583
1576,-124.75,-298.638,323.6467480819172,1706,13.636583736405582
1577,-110.288,-304.276,323.64691736520524,1707,13.602452903796408
1578,-95.573,-309.214,323.647178459816,1708,13.571675393996108
1579,-80.638,-313.44,323.6465983816298,1709,13.54720842092571
1580,-65.517,-316.946,323.6467892703402,1454,13.489572009519103
1581,-50.246,-319.723,323.6471183944019,1711,13.508517313162052
1582,-34.859,-321.764,323.6467543124757,1712,13.497107541988397
1583,-19.392,-323.065,323.6464798031951,1713,13.488662090807976
1584,-3.881,-323.623,323.64627031683835,1714,13.485860447149859
1585,11.64,-323.437,323.64638507018736,1715,13.486802030132985
1586,27.134,-322.507,323.6464413600125,1716,13.492304843873054
1587,42.565,-320.836,323.647212441263,1717,13.501445293004757
1588,57.898,-318.426,323.64686910273053,1461,13.504459448641365
1589,73.099,-315.284,323.6471295361663,1719,13.534779274151472
1590,88.131,-311.416,323.64640924471877,1720,13.559680121595802
1591,102.96,-306.833,323.6468005233483,1721,13.586537932821557
1592,117.553,-301.544,323.6471716931881,1722,13.618518458334602
1593,131.875,-295.561,323.6469069000969,1723,13.654831416022722
1594,145.894,-288.898,323.64658756118536,1724,13.696686935167936
1595,159.578,-281.571,323.64697762376835,1725,13.741156428772614
1596,172.894,-273.596,323.64657645647975,1468,13.531613059794486
1597,185.813,-264.992,323.6467689209951,1469,13.521294390700922
1598,198.304,-255.779,323.6469886419461,1470,13.838214660858515
1599,210.339,-245.977,323.64668923071036,1729,13.96383700850164
1600,221.891,-235.609,323.64674687380995,1730,14.029670416656275
1601,232.932,-224.7,323.6470401903901,1731,14.098868323379723
1602,243.437,-213.274,323.64698676953566,1732,14.17219845330992
1603,253.383,-201.357,323.64731752016735,1474,13.966720910793631
1604,262.745,-188.977,323.64678517482605,1475,13.570715603828729
1605,271.503,-176.162,323.6463027025027,1476,13.498342750130465
1606,279.637,-162.942,323.6463303252487,1477,13.754332844598487
1607,287.128,-149.348,323.6468963052172,1478,14.321894881613979
1608,293.958,-135.41,323.6466806009294,1738,14.693529460275995
1609,300.112,-121.16,323.6463473361008,1739,14.792825997759838
1610,305.576,-106.632,323.6465281754155,1480,14.819056987541419
1611,310.337,-91.859,323.6466119859746,1481,14.074096063335661
1612,314.385,-76.874,323.64724639798806,1482,13.621289402989705
1613,317.709,-61.712,323.64699847982524,1483,13.486642354567003
1614,320.302,-46.409,323.6466692011522,1484,13.681573959161273
1615,322.159,-30.999,323.6469670520643,1485,14.193843207531907
1616,323.275,-15.517,323.64718894808897,1486,14.987944021779626
1617,323.647,0.0,323.647,1487,15.521458468842416
1618,337.032,8.21,337.1319817578866,1487,15.577140238182364
1619,336.233,24.609,337.1323674315476,1488,15.456700035906769
1620,334.636,40.95,337.13225149190345,1489,15.338325756092157
1621,332.245,57.194,337.1318639063949,1490,15.221945342169642
1622,329.066,73.303,337.1316688847252,1491,15.10906357124754
1623,325.107,89.237,337.13173036366663,1492,15.000926104744371
1624,320.377,104.96,337.1320568100874,1493,14.895139643521295
1625,314.887,120.434,337.1322754127822,1494,14.792825997759838
1626,308.65,135.622,337.1322431687601,1495,14.693529460275995
1627,301.681,150.489,337.13256277316196,1496,14.597660428986554
1628,293.996,164.998,337.13200385012397,1497,14.505447838657012
1629,285.614,179.117,337.1324023065715,1498,14.41708521165078
1630,276.554,192.81,337.1317413356387,1499,14.33109800399115
1631,266.839,206.046,337.1320305711102,1500,14.24958445008133
1632,256.49,218.794,337.1319245280696,1501,14.17219845330992
1633,245.534,231.022,337.1321842245264,1502,14.098868323379723
1634,233.995,242.703,337.1326241021477,1503,14.029670416656275
1635,221.901,253.807,337.1320913974224,1504,13.96383700850164
1636,209.28,264.31,337.13186515071516,1505,13.901458088991964
1637,196.163,274.186,337.13185130598384,1506,13.843848308906008
1638,182.581,283.412,337.13229347690793,1507,13.791005220795153
1639,168.566,291.965,337.13210701592925,1508,13.741156428772614
1640,154.151,299.826,337.13226051061923,1509,13.696686935167936
1641,139.37,306.975,337.13149886209095,1510,13.654831416022722
1642,124.259,313.397,337.13199001281384,1511,13.618518458334602
1643,108.853,319.075,337.131771320948,1512,13.586537932821557
1644,93.189,323.997,337.1323860592453,1513,13.559680121595802
1645,77.304,328.149,337.1315390422557,1514,13.534779274151472
1646,61.236,331.524,337.13203685203223,1515,13.5166507685891
1647,45.022,334.112,337.1317383872364,1516,13.501445293004757
1648,28.701,335.908,337.1319205667123,1517,13.492304843873054
1649,12.313,336.907,337.1319276158815,1518,13.486802030132985
1650,-4.105,337.107,337.13199265866183,1519,13.485860447149859
1651,-20.513,336.507,337.1316422675273,1520,13.488662090807976
1652,-36.873,335.11,337.1325113794278,1521,13.497107541988397
1653,-53.144,332.917,337.13204182486123,1522,13.508517313162052
1654,-69.29,329.935,337.1323305840008,1523,13.525888140894832
1655,-85.272,326.17,337.132292852524,1524,13.54720842092571
1656,-101.051,321.631,337.13173206033275,1525,13.571675393996108
1657,-116.591,316.33,337.1322146888369,1526,13.602452903796408
1658,-131.854,310.278,337.13189496100784,1527,13.636583736405582
1659,-146.804,303.491,337.13232045741324,1528,13.675756834632583
1660,-161.406,295.983,337.1317741254894,1529,13.71755925811877
1661,-175.626,287.774,337.13256584317094,1530,13.766091856442047
1662,-189.428,278.881,337.1313977442623,1531,13.815991097275617
1663,-202.782,269.328,337.1321864017139,1532,13.872550162100696
1664,-215.654,259.136,337.13219100524947,1533,13.932468266606625
1665,-228.015,248.329,337.13221807771504,1534,13.99622566980113
1666,-239.835,236.933,337.1321309427507,1535,14.063111604477864
1667,-251.087,224.975,337.13266260331403,1536,14.135670518231525
1668,-261.742,212.483,337.1318730897451,1537,14.210762998516325
1669,-271.777,199.487,337.1317263296351,1538,14.289997095870948
1670,-281.167,186.019,337.13194783348547,1539,14.373196060723537
1671,-289.891,172.109,337.132466193928,1540,14.46015715682237
1672,-297.926,157.79,337.1314069854661,1541,14.5502386234728
1673,-305.256,143.098,337.13241187996147,1542,14.644702967284756
1674,-311.861,128.066,337.13229402862015,1543,14.742222898871129
1675,-317.726,112.73,337.1318198805921,1544,14.84350450533837
1676,-322.838,97.127,337.13206369759615,1545,14.947991771472187
1677,-327.184,81.294,337.13214663096136,1546,15.054989139816746
1678,-330.754,65.268,337.13220009367245,1547,15.166367857862362
1679,-333.539,49.087,337.1317221650908,1548,15.279446488665752
1680,-335.534,32.789,337.13229402862015,1549,15.397077547378931
1681,-336.732,16.414,337.1318128269713,1550,15.51638762727977
1682,-337.132,0.0,337.132,1551,15.639539795019573
1683,-336.732,-16.414,337.1318128269713,1553,15.51638762727977
1684,-335.534,-32.789,337.13229402862015,1554,15.397077547378931
1685,-333.539,-49.087,337.1317221650908,1555,15.279446488665752
1686,-330.754,-65.268,337.13220009367245,1556,15.166367857862362
1687,-327.184,-81.294,337.13214663096136,1557,15.054989139816746
1688,-322.838,-97.127,337.13206369759615,1558,14.947991771472187
1689,-317.726,-112.73,337.1318198805921,1559,14.84350450533837
1690,-311.861,-128.066,337.13229402862015,1560,14.742222898871129
1691,-305.256,-143.098,337.13241187996147,1561,14.644702967284756
1692,-297.926,-157.79,337.1314069854661,1562,14.5502386234728
1693,-289.891,-172.109,337.132466193928,1563,14.46015715682237
1694,-281.167,-186.019,337.13194783348547,1564,14.373196060723537
1695,-271.777,-199.487,337.1317263296351,1565,14.289997095870948
1696,-261.742,-212.483,337.1318730897451,1566,14.210762998516325
1697,-251.087,-224.975,337.13266260331403,1567,14.135670518231525
1698,-239.835,-236.933,337.1321309427507,1568,14.063111604477864
1699,-228.015,-248.329,337.13221807771504,1569,13.99622566980113
1700,-215.654,-259.136,337.13219100524947,1570,13.932468266606625
1701,-202.782,-269.328,337.1321864017139,1571,13.872550162100696
1702,-189.428,-278.881,337.1313977442623,1572,13.815991097275617
1703,-175.626,-287.774,337.13256584317094,1573,13.766091856442047
1704,-161.406,-295.983,337.1317741254894,1574,13.71755925811877
1705,-146.804,-303.491,337.13232045741324,1575,13.675756834632583
1706,-131.854,-310.278,337.13189496100784,1576,13.636583736405582
1707,-116.591,-316.33,337.1322146888369,1577,13.602452903796408
1708,-101.051,-321.631,337.13173206033275,1578,13.571675393996108
1709,-85.272,-326.17,337.132292852524,1579,13.54720842092571
1710,-69.29,-329.935,337.1323305840008,1580,13.525888140894832
1711,-53.144,-332.917,337.13204182486123,1581,13.508517313162052
1712,-36.873,-335.11,337.1325113794278,1582,13.497107541988397
1713,-20.513,-336.507,337.1316422675273,1583,13.488662090807976
1714,-4.105,-337.107,337.13199265866183,1584,13.485860447149859
1715,12.313,-336.907,337.1319276158815,1585,13.486802030132985
1716,28.701,-335.908,337.1319205667123,1586,13.492304843873054
1717,45.022,-334.112,337.1317383872364,1587,13.501445293004757
1718,61.236,-331.524,337.13203685203223,1588,13.5166507685891
1719,77.304,-328.149,337.1315390422557,1589,13.534779274151472
1720,93.189,-323.997,337.1323860592453,1590,13.559680121595802
1721,108.853,-319.075,337.131771320948,1591,13.586537932821557
1722,124.259,-313.397,337.13199001281384,1592,13.618518458334602
1723,139.37,-306.975,337.13149886209095,1593,13.654831416022722
1724,154.151,-299.826,337.13226051061923,1594,13.696686935167936
1725,168.566,-291.965,337.13210701592925,1595,13.741156428772614
1726,182.581,-283.412,337.13229347690793,1596,13.791005220795153
1727,196.163,-274.186,337.13185130598384,1597,13.843848308906008
1728,209.28,-264.31,337.13186515071516,1598,13.901458088991964
1729,221.901,-253.807,337.1320913974224,1599,13.96383700850164
1730,233.995,-242.703,337.1326241021477,1600,14.029670416656275
1731,245.534,-231.022,337.1321842245264,1601,14.098868323379723
1732,256.49,-218.794,337.1319245280696,1602,14.17219845330992
1733,266.839,-206.046,337.1320305711102,1603,14.24958445008133
1734,276.554,-192.81,337.1317413356387,1604,14.33109800399115
1735,285.614,-179.117,337.1324023065715,1605,14.41708521165078
1736,293.996,-164.998,337.13200385012397,1606,14.505447838657012
1737,301.681,-150.489,337.13256277316196,1607,14.597660428986554
1738,308.65,-135.622,337.1322431687601,1608,14.693529460275995
1739,314.887,-120.434,337.1322754127822,1609,14.792825997759838
1740,320.377,-104.96,337.1320568100874,1610,14.895139643521295
1741,325.107,-89.237,337.13173036366663,1611,15.000926104744371
1742,329.066,-73.303,337.1316688847252,1612,15.10906357124754
1743,332.245,-57.194,337.1318639063949,1613,15.221945342169642
1744,334.636,-40.95,337.13225149190345,1614,15.338325756092157
1745,336.233,-24.609,337.1323674315476,1615,15.456700035906769
1746,337.032,-8.21,337.1319817578866,1616,15.577140238182364
